16669,Michael Holland,29,480310317,PE,606841812
16670,Glenn Lopze,135,103556646,PR,218114163
16671,Tammy Villanueva,34,42821172,PB,775494909
16672,Sara Blakeley,22,902212560,PB,639922455
16673,Lillian Arrington,142,247504392,MS,405209673
16674,Elizabeth Dykeman,73,695802276,AC,862853814
16675,Alvin Harkness,61,620520498,RN,369697347
16676,Emma Sinclair,12,645180066,SE,949658157
16677,Cristina Allman,121,762245325,PR,213624252
16678,Sandra Sanchez,145,360593487,SP,327441735
16679,Lorraine Soileau,9,967100346,BA,528118956
16680,Christina Kouba,116,228314817,SP,739663074
16681,Rachel Madden,100,595948905,AC,328470048
16682,Raymond Stewart,7,305256492,RR,14001750
16683,Richard Flowers,90,338842755,DF,475262145
16684,David Roth,27,282508074,ES,325939122
16685,Gladys Wooten,129,476002053,MA,269282898
16686,Jill Ponce,24,723662208,CE,962836992
16687,Leisa Allen,96,9042687,RS,527794857
16688,Louise Clemmons,14,75189393,AP,432059724
16689,Peter Watts,21,659771487,GO,478514331
16690,Dean Garrett,22,962372349,SC,985407093
16691,Leroy Smith,103,246149253,PA,919947375
16692,Joan Fierro,24,776016000,PR,59856966
16693,Ursula Bella,15,949482585,AL,520402860
16694,Audrey Rodenberg,31,948987666,RR,391401018
16695,Wilfred Weaver,59,937212516,RR,245186352
16696,Edna Cleland,39,788804451,RS,881655021
16697,Patricia Cain,101,990221868,MA,760586859
16698,Carl Taylor,86,323738829,MS,873059490
16699,Alex Seward,2,726294330,GO,726199380
16700,Sarah Otero,147,470413692,AP,840351204
16701,Monika Westerheide,63,810078012,RO,826862058
16702,Eric Goodemote,81,809939880,MA,381939669
16703,Zula Brawner,65,335167029,AC,948993867
16704,George Eubank,50,127568700,PA,948910509
16705,Ryan Reed,137,299540826,PB,598077387
16706,Roberto Parpan,13,241861815,PB,928699497
16707,Nancy Naylor,83,168037785,PB,180942921
16708,Jeanette Bader,52,594119133,AM,140304519
16709,Scott Cozzolino,94,242864730,RJ,437074173
16710,Ray Mohr,58,292381983,RN,163204209
16711,Susan Moscoso,87,684069858,MG,947368296
16712,Eva Dennis,91,650014155,DF,841110957
16713,William Lavigne,135,281093778,RJ,971694765
16714,Carol Labrie,29,359396946,RJ,666443538
16715,Leslie Gibson,102,35232777,AP,676324080
16716,Ken Brown,134,735891021,RJ,568798074
16717,Rod Winters,52,164229534,PA,250182459
16718,Cleveland Dillon,63,112919634,MA,839346975
16719,Luis Matthews,87,724087764,PI,620600355
16720,Robert Santiago,134,175440537,RS,523024353
16721,Gale Cole,62,572312250,GO,75344913
16722,Melissa Hodgson,40,160888167,RS,237028707
16723,Elizabeth Bavaro,117,451205379,TO,940955283
16724,Patrick Heagney,40,969662844,PA,147217689
16725,Mary Brownlow,91,672177186,PA,105946326
16726,Gabriel Skeans,75,915367581,RN,207841464
16727,John Ostrowski,38,359160966,MG,554479803
16728,Brian Hlavac,48,427552092,MS,749838393
16729,Linda Jaeger,10,388775745,MS,317520666
16730,Lawrence Juarez,16,122012766,MT,108228645
16731,Jacqueline Gugino,119,386831871,RS,631423188
16732,Alex Ramirez,114,721557558,GO,78022404
16733,Mark Franklin,119,98961066,RN,871555221
16734,Scott Sacarello,110,183346191,RR,741807666
16735,Darius Lane,96,265575276,MG,306932571
16736,Edward Arnold,35,75526488,PB,484553781
16737,Suzanne Womack,104,482948874,AM,573539409
16738,Cherry West,24,471841839,DF,113638860
16739,Laura Norman,71,49097034,SE,560081700
16740,Russell Owens,93,975050955,PR,926692452
16741,Martin Haney,30,462195252,RR,953354745
16742,Helen Garvin,142,236677536,PA,155879082
16743,Jean Pinegar,44,600806754,MS,792855522
16744,Ali Adams,22,692729370,DF,354991104
16745,Kimberly Ortiz,145,849018870,AP,938340972
16746,Cathy Butler,77,740146338,RN,784720926
16747,Carmen Kaczorowski,82,753121944,AM,904944591
16748,Irma Defabio,83,692432838,SP,452416050
16749,Bruce Stagner,35,336127455,DF,178960257
16750,Pete Randolph,133,450447525,RS,442209087
16751,Jacqueline Mcinnis,134,633722247,ES,346851612
16752,Catherine Towe,105,71859465,PA,516717369
16753,Samuel Edwards,35,566936442,SP,684059688
16754,Theodore Fox,148,270817614,PA,940161933
16755,Robert Davis,130,159568047,MS,544895415
16756,Linda Yanez,73,604509282,SE,312156828
16757,Marie Wightman,31,673483095,MT,850092660
16758,Ethel Beckner,45,2252331,RS,909456282
16759,Jose Leaton,83,36383013,RO,977095440
16760,Doris Askew,82,89254638,AL,563919678
16761,Michel Sanders,28,62967267,MS,349167015
16762,Lana Gravelle,42,357593580,PA,751064850
16763,James Ambrose,11,608835735,MS,862359768
16764,Jerry Sanders,148,45913284,PI,607710762
16765,Michele Weaver,38,661490046,PE,326581623
16766,Chris Sivak,100,105201126,RJ,660109653
16767,Barbara Hughes,73,10967328,DF,168405318
16768,Jeff Sampson,51,321826104,RJ,198451161
16769,Beverly Painter,27,261816741,CE,373144329
16770,Joseph Kelly,126,218444778,BA,822761244
16771,Elizabeth Adams,37,915326892,RR,727614342
16772,Alex Hodges,131,585703359,SC,649967616
16773,Terence Ramos,93,880288857,DF,134263035
16774,Amal Culver,133,370590201,AC,94152987
16775,Jennifer Terrill,117,566802585,PA,412997211
16776,Thomas Selfe,91,972229545,PA,842740866
16777,Hollie Urbaniak,35,321089130,PI,697053249
16778,Robert Beamish,12,838390707,MS,197209602
16779,Michael Maobi,124,655012314,ES,186228999
16780,Larissa Wilson,70,646839063,RO,162313884
16781,Larry Wright,65,969609969,SC,756943884
16782,Vincent Mcclain,116,893288313,RJ,325443393
16783,Cherie Turner,9,160658397,DF,9503235
16784,Rachel Remington,116,282127176,AM,195622893
16785,Ana Le,126,197796051,PE,489031821
16786,Thomas Maynard,75,725194746,MT,631239615
16787,Ruben Unch,78,503328330,RJ,931265280
16788,John Stevens,114,974609289,MS,389114100
16789,Frederick Robertson,67,475392177,SE,578794851
16790,Brenda Sanches,107,7091253,RN,134930349
16791,Noemi Yarnell,85,47273625,PA,947310840
16792,Esther Edwards,61,712035927,PE,947881332
16793,Melinda Erickson,45,737988489,AL,29150856
16794,Liz Hackett,41,421713630,PR,89743590
16795,Harry Kochheiser,80,964206990,PR,353865285
16796,Nathaniel Simmons,137,289425492,BA,92240091
16797,Diane Scruggs,71,387048015,RO,279443448
16798,Ryan Schmidt,115,619794765,RS,716694633
16799,Annie Harris,26,746241219,MG,490883778
16800,Lance Dunnington,12,143602866,RR,604865880
16801,Dorothy Snyder,5,74717613,MT,16935075
16802,Kelly Gibson,107,696420666,MT,478615068
16803,Antonio Turner,78,575292465,PB,91930383
16804,Michelle Gonzales,140,481811967,SE,640684206
16805,John Gonzales,132,842954985,RS,614120229
16806,Melissa Henry,40,198364842,SC,655076070
16807,Jose Duvall,25,277208658,MA,818764821
16808,Wm Cote,111,857751480,AM,268918884
16809,James Clifford,102,844712127,SP,689407956
16810,Anthony Anderson,70,773513253,AL,141059376
16811,Astrid Wynn,67,938548062,RO,609780645
16812,Catherine Martin,110,456888969,SP,473503554
16813,Lauren Rodriguez,99,193755717,AL,28077138
16814,Steve Scoggins,20,553179807,MS,548664480
16815,Russell Whittington,41,768095541,DF,443994543
16816,Joan Buchanan,68,892720008,MG,801980802
16817,Thomas Rigatti,97,194154741,RS,486396306
16818,Debra Hargett,47,394315641,PB,9130158
16819,Evelyn Duncan,103,28978119,DF,431033904
16820,Diane Siskin,133,841213998,AC,878253714
16821,Richard Purgason,50,947501055,ES,212102991
16822,Freddie Singleton,28,91555632,MA,34292763
16823,Jimmie Marsalis,36,419947209,ES,49391424
16824,Dawn Lee,32,837826875,PI,33980238
16825,Melissa Estes,60,235346985,MT,326900826
16826,Martha Olson,50,362152080,PE,11769318
16827,Lori Collins,15,827525385,PI,366266664
16828,Albert Powell,5,195688467,BA,693864522
16829,Willie Murff,129,47664531,BA,610422966
16830,Michael Stewart,67,662860026,MA,421820397
16831,Chad Watts,135,176133294,TO,483130773
16832,Steve Mcnelis,91,265694319,RN,257556645
16833,Jennifer Pinell,23,421261092,PA,106971327
16834,James Harris,66,312440436,MA,550709118
16835,Samuel Mclaughlin,29,65618604,AC,547539291
16836,Patricia Lewis,141,969411942,RS,235930248
16837,Evelyn Minor,107,862373943,RR,737951616
16838,Jeffrey Smith,43,818917884,MG,568379259
16839,Jamie Brantley,128,302810805,AM,579800214
16840,Wilfred Mcdonald,51,814721004,PR,269129277
16841,Denise Quarnstrom,102,320766102,RS,448233129
16842,Joan James,24,519730722,AL,676606563
16843,Rebecca Viola,86,442463904,ES,924957459
16844,Donald Bastilla,8,188163540,PA,897695487
16845,Franklin Peery,18,983868390,GO,808623306
16846,Theodore Kave,75,404786979,CE,196034913
16847,Jack Delcour,149,481091949,SE,278778483
16848,Louann Henry,146,713680956,PA,669648996
16849,Maria Vigil,17,701964846,BA,253663335
16850,Michelle Cooper,33,821883231,PE,383642892
16851,Elizabeth Bales,113,674621505,MA,778246659
16852,Beulah Rochelle,95,403563033,TO,197784261
16853,Richard Harrison,63,842290263,ES,195249537
16854,Betty Brink,26,777771612,RN,309976758
16855,Chelsea Katt,68,182312559,SC,418445946
16856,Robert Jaudon,135,645823989,DF,431625852
16857,Richard Brunson,135,595277901,MA,541572786
16858,Jamison Mccallum,94,180479691,PR,391908726
16859,Armando Walker,10,451815930,SE,2797920
16860,Mildred Smith,14,915573771,PA,471801195
16861,Billy Ross,47,825869700,MT,827748414
16862,Dorothy Gholson,30,540235971,MG,503320455
16863,Alan Cornell,83,338199822,MS,616703463
16864,Ronald Todd,56,948257685,PE,101232657
16865,Kristan Fischer,25,803095839,SE,430349985
16866,Bobby Hale,148,331299864,GO,936605304
16867,Genevieve Jacobs,10,187560045,DF,243948681
16868,Sandra Blood,64,561535902,DF,255920238
16869,Dave Luciano,70,58605363,MT,683580690
16870,Raymond Pledger,106,952138395,RO,633963294
16871,Joyce Schmidt,84,813387096,PE,653504814
16872,Dianna Jones,20,134619714,RR,537778629
16873,Leslie Owen,55,592892010,RO,489448305
16874,Lisa Bucci,43,233019945,RO,50245794
16875,Katherine Harwood,3,475929765,RN,977639778
16876,Bonnie Poucher,18,679749093,GO,696266595
16877,Ian Howley,7,286946892,ES,964927305
16878,Marilee Adams,66,344625057,RJ,835614828
16879,Kimberly Lang,93,202935843,RJ,63048141
16880,Susan Dossett,88,589701357,BA,139161087
16881,Willie Threatt,36,302864553,MS,255844422
16882,Carolyn Gross,147,704058444,AM,237685743
16883,Charles Williams,108,222564177,SE,347876523
16884,Ralph Patrick,147,199457289,SC,554527737
16885,Tony Harrell,144,895639023,CE,32353677
16886,Maria Christensen,61,310926141,MT,418098438
16887,Daniel Bisson,18,262828791,PA,530617203
16888,Eleanor Iglesias,94,100611279,PA,368496531
16889,Luther Schanz,2,144195876,CE,66041469
16890,Thelma Lamey,109,859099545,RJ,774443457
16891,Sandy Vian,137,285364080,RJ,64714842
16892,Steven Craig,86,583291701,AM,265394673
16893,Lee Clow,145,654217038,SE,858804399
16894,Doris Bernacchi,123,374544945,PB,266863383
16895,Ivory Pace,124,415694034,PB,706989564
16896,Thelma Daniel,142,695563317,ES,724074669
16897,Frances Quintanilla,56,143167167,SE,152913897
16898,John Robinson,57,638759115,ES,733091688
16899,Laura Morris,8,144249570,RO,623275506
16900,Tomasa Trammel,131,310604094,RN,114878457
16901,Deanna Flint,21,432908892,ES,216035883
16902,Elmer Begor,134,336550950,RS,297958536
16903,Janice Krapp,86,857122857,SC,197966430
16904,Jason Garcia,86,34667820,RN,540289647
16905,Joseph Goods,142,755804583,MS,37992195
16906,Louise Smith,57,649697283,SE,780854373
16907,Rick Modzelewski,111,711289998,RO,72224694
16908,Elizabeth Stinson,2,22039506,AP,76757058
16909,Russell Prudhomme,111,952107615,SP,211527432
16910,David Sullivan,62,39204792,RS,774817983
16911,Thomas Hayes,61,308768589,PE,353660220
16912,Heather Boucher,100,882903339,PE,12462354
16913,Frank Crawford,7,489686850,RJ,158715387
16914,Leona Ayers,105,278361873,MS,434141766
16915,Yvette Brown,88,187785648,RS,119665503
16916,Roberta Perez,98,95419035,RR,844957143
16917,Richard Fairley,101,499848336,AL,373276278
16918,Casey Cruz,150,137695527,AC,389442672
16919,Pamela Kridler,0,731729655,TO,794402757
16920,Michael Allison,18,789711255,RR,673643340
16921,Beatrice Fisher,94,141050745,MT,534761631
16922,Raquel Fowlkes,11,334741986,RO,117501210
16923,Dina Nielsen,123,268351965,SE,871686522
16924,Richard Meadows,31,745771365,SC,286642377
16925,Susan Bloom,110,215327394,BA,565877880
16926,Judy Jacobs,89,418276629,MG,548791938
16927,Noe Webb,138,238439853,RR,544551183
16928,Brenda Cook,65,677724039,RS,751661415
16929,Christopher Williams,64,85354380,RS,995720418
16930,Dorothy Whipple,147,468987804,GO,663569829
16931,Thelma Ramos,78,289810368,PI,27088200
16932,Christine Conti,95,65567790,GO,856251243
16933,Elizabeth Lovely,133,119959542,AM,965434176
16934,Marcos Romero,7,50883264,MG,902659536
16935,Juana Lundin,113,438398100,RN,877503492
16936,Christina Guillen,14,167406975,RO,568732680
16937,Tracy Scarpello,40,535980807,TO,740732472
16938,Ashley Carr,16,882320517,SE,342806931
16939,Janice Mccoy,74,67416372,PI,384687963
16940,Scott Duncan,74,114120342,MG,686309391
16941,Melaine Grady,109,337944555,RJ,173398851
16942,Jane Dominguez,95,764989686,PA,906290892
16943,Francisco Mckinney,80,159874533,SE,98444439
16944,Harriet Kaufman,40,880136028,RN,406502244
16945,Julieta Brown,70,634573881,SC,707510475
16946,John Yoxall,21,927451017,RO,278137359
16947,Janice Benjamin,34,112544667,RO,224180307
16948,Alexandra Hooks,97,246660291,MT,718115355
16949,Rachel Latouf,51,209876076,CE,922851657
16950,Tabitha Wehausen,94,211886226,RR,831140595
16951,Alma Rader,33,145184319,PR,359716122
16952,Deanna Mcculla,120,415543986,MA,788354127
16953,Russell Youmans,125,439557318,AL,946659564
16954,Steven Mcghee,55,954549702,AC,727858359
16955,Lilly Mata,20,389481732,MT,748253682
16956,Esther Gavin,13,737360037,AL,331382772
16957,Van Marr,39,172482435,AC,412306578
16958,Lynn Duckett,79,394647678,SC,37867176
16959,Mattie Wallace,120,179006967,PI,202525704
16960,Stanley Cunningham,9,903257865,RN,239921541
16961,Adam Diego,129,530789535,TO,724643955
16962,Stanley Lombardi,112,517997961,PR,808756641
16963,Linda Welch,75,644209776,SP,44248518
16964,Charlene Wilcox,75,917199018,ES,24657318
16965,Ben Counts,140,806939712,PE,151983414
16966,Maureen Schauer,74,868614363,AM,227908431
16967,Mark Chappell,87,734358951,RR,682356978
16968,Michael Murphy,87,143470170,SP,245994147
16969,Frances Rice,29,548284455,PE,45266382
16970,David Walker,148,999770364,PA,489668760
16971,Sandra Triplett,38,91687032,RR,931643748
16972,Bruce Weldon,86,735265089,BA,953804268
16973,Irene Henry,4,725497866,RN,686610720
16974,Doug Tuttle,78,469098315,AM,47223306
16975,Mark Wilson,105,545592924,RR,102243168
16976,Sherri Washington,94,907859115,TO,57707523
16977,William Tenneson,135,666056889,AP,115835391
16978,Florence Silas,11,124174728,PB,165103164
16979,Brad Neal,91,566969841,CE,339932394
16980,Linwood Ramirez,39,320968152,TO,197100414
16981,Bertha Suarez,43,407933667,BA,666652662
16982,Isaac Aiken,96,275425605,SE,521053479
16983,Iola Burns,69,432037332,MT,430218450
16984,Kevin Parrish,47,460220355,TO,524580300
16985,Victoria Kint,118,919856448,MA,965428785
16986,Richard Krug,134,695176803,MT,526439331
16987,Sheryl Oakley,142,414894906,SP,601650414
16988,Thomas Richardson,142,420956811,SP,944614989
16989,David Moss,93,278409690,PB,967784400
16990,Judith Snyder,50,365495211,TO,333323811
16991,Mary Lewis,20,859933242,AL,87561252
16992,Rosemary Simmerman,113,174068865,RR,349488360
16993,Delores Alexander,131,802600047,PR,575423766
16994,Max Hulslander,58,39198798,MG,156200274
16995,David Arnold,77,392997618,DF,420361668
16996,Michael Christian,51,623088963,PB,622746927
16997,Duane Novotny,137,621181035,TO,550100574
16998,Kara Hopton,140,451861479,PR,677089935
16999,Henry Sessions,140,663316389,RR,26053101
17000,Robert Miles,134,80721963,RN,205826751
17001,Jason Lorber,50,20810052,AC,217188441
17002,Kevin Brown,119,231235119,PI,143095185
17003,Kenneth Ogle,107,175605786,MT,630982674
17004,Joseph Howard,35,180969264,MG,949635639
17005,David Miller,64,977580207,GO,574274097
17006,Manuel Escobar,84,818105985,AC,325541934
17007,David Evers,110,851585544,TO,841460886
17008,Ronald Valdez,112,648050445,DF,295420932
17009,Anna Traylor,119,998658504,PI,341317368
17010,Lamar Frank,7,802085562,MS,259632720
17011,Patricia Dean,43,779747202,PR,348200379
17012,John Robinson,43,249927444,PR,367101900
17013,Donna Barajas,147,201273381,AP,315655641
17014,Lucas Wiesner,122,385649541,AM,364100607
17015,Christopher Rivera,23,588467934,SP,759320073
17016,Mark Busse,85,781132131,PE,509220063
17017,Faye Grisham,96,817503876,RN,860994495
17018,Christie Varela,15,376587927,SP,304316478
17019,Mary Sieck,139,615403296,DF,565209972
17020,Kimberly Kern,134,345132459,CE,211154949
17021,Eleni Rodriguez,102,523491453,BA,947498562
17022,Timothy Brew,14,665209701,CE,859484466
17023,Eddie Bach,116,390372804,TO,868112118
17024,Charles Sims,144,490324068,RJ,591758019
17025,John Addison,3,576234540,SP,767431674
17026,Lee Jones,70,456631245,AL,722905605
17027,Gerald Opteyndt,72,111081816,AL,808192647
17028,Luz Dean,82,489473928,MT,861393654
17029,Maria Burrow,77,618846939,AM,927518436
17030,Joseph Willis,42,809522118,RJ,21165930
17031,Ellen Roberts,47,253434690,TO,979831512
17032,Anthony Pena,73,815022486,RN,734573448
17033,Graham Toles,116,840291732,RR,150296121
17034,Michael Mckinney,64,489208041,TO,662103405
17035,Darlene Mckinley,7,554300559,TO,873645372
17036,Christie Nash,25,761473197,AM,642129156
17037,Patricia Smith,71,900116766,MS,36305019
17038,Mary Walker,32,19395810,CE,676078488
17039,Sue Chandler,119,228525966,RR,886716657
17040,Alvina Quilty,39,475494381,MS,7095105
17041,Jung Fitzpatrick,41,74554281,RJ,802062396
17042,Mindy Bailey,6,849465891,RN,718057278
17043,Leo Robbin,40,220294143,ES,6959826
17044,Beatrice Felten,78,186457491,MA,229811382
17045,Henry Stephenson,36,694287027,DF,413357958
17046,Evelyn Bright,77,241453269,RS,714568284
17047,Martha Morse,100,272379240,AP,225497538
17048,Jason Mallari,0,113425641,PI,163317762
17049,Lora Evans,1,834024114,AM,694224216
17050,Alyssa Epperson,105,345866364,MG,920798424
17051,Leonard Carranza,140,517056687,MS,722412117
17052,Debra Huntley,75,239290794,MS,387954855
17053,Patricia Levin,26,173631582,PR,276997410
17054,Raul Wilken,125,357347250,PR,70476516
17055,Melissa Jodha,50,297713718,PA,805181265
17056,Carlos Erich,70,423461763,RS,626243319
17057,Carin Guillory,49,963575955,TO,92931768
17058,Raymond Coffey,90,66072006,CE,425946744
17059,James Eld,149,70084161,PE,532722465
17060,Peggy Lo,123,166856400,PI,689984370
17061,James Vanderschel,104,82161,GO,941697126
17062,Robert Barker,20,833264577,RJ,442885959
17063,Willie Kelly,33,556723512,AM,237520539
17064,James Brown,79,655520463,SP,850644882
17065,Fred Roberts,84,24568641,AC,158471559
17066,Timothy Alcantara,135,866407806,RJ,82493316
17067,Angelika Asakura,121,922219641,SC,774893664
17068,Demetrius Gerner,7,852849243,MG,238469400
17069,Miranda Dommer,104,455424246,RS,286065207
17070,Kenneth Hunter,93,999184032,RS,181262709
17071,Justin Thomas,35,812999187,RO,625717692
17072,Andrew Kertzman,142,408024612,PA,279201402
17073,Junior Mathis,90,477044568,PB,573127578
17074,Edward Walls,1,16986924,RN,212773077
17075,Rene Thayer,22,412503111,PI,8139501
17076,Terry Arce,150,779139216,AM,434985849
17077,Barbara Milne,7,903679659,RO,35338329
17078,Devin Bessette,106,705005487,PE,56576907
17079,Todd Jenkins,85,767202255,AL,775040355
17080,Lucille Dubberly,33,81450819,AP,396572103
17081,William Scott,49,822940074,RR,567921942
17082,Diana Dekle,143,464335443,AM,348087618
17083,Annie Wells,5,506911257,SP,240618744
17084,Brian Luna,95,989668062,AP,11754567
17085,Mark Moorhead,105,842717961,SC,501953310
17086,Hector Outman,57,984312576,RR,773057097
17087,Kermit Colegrove,17,256517379,SE,626244012
17088,Eugene Doggett,100,426298293,PI,140170608
17089,Antonia Infante,3,117865656,PR,500426154
17090,June Gibson,111,738063387,RR,649556532
17091,Robert Girdler,116,43827885,SC,293425704
17092,Charles Mcfarland,146,67399965,PR,898037478
17093,Timothy Khan,7,527364477,RS,509930361
17094,Rosemarie Alberding,135,310968081,MA,891176382
17095,Katrina Maynard,133,745238061,PR,357783273
17096,Carl Boice,116,121095144,MS,597189015
17097,Sherry Penn,53,428774661,AP,943633647
17098,John Letourneau,81,984056967,MT,359725887
17099,Lawrence Nelms,39,936210375,SP,80431533
17100,Virginia Martin,95,646804170,CE,180049662
17101,Joy Murray,116,709264800,CE,794929050
17102,Janet Jennings,149,467529696,MS,37554246
17103,Michael Kern,2,356405859,SC,852770358
17104,James Crook,94,688763610,PA,901407285
17105,Zandra Buckley,30,564912306,AM,209654433
17106,Amy Mcrae,132,576277659,PR,18052533
17107,Garrett Strong,67,131692518,PE,947247138
17108,Mi Dunham,81,794219904,SE,82742310
17109,Duane Bryant,117,763310799,RJ,157090140
17110,Melissa Akins,29,358033698,ES,421208712
17111,Pamela Reason,119,462037662,RJ,203737977
17112,James Morse,102,255978504,PR,815492025
17113,Hilda Henson,105,830435229,PR,177380811
17114,Justina Blount,80,980503551,ES,597833460
17115,Michael Robles,15,913015602,PR,856172763
17116,Anne Shehee,98,873755244,RS,379696833
17117,Daniel Tasson,142,37716948,PI,943193151
17118,James Rios,68,477521226,DF,99487197
17119,Gloria Fortney,104,35233668,PB,526964760
17120,Ernest Saar,24,122682447,ES,263376810
17121,John Burke,108,869932530,PE,843581619
17122,Susan Wood,80,568733544,AL,914901768
17123,James Bell,0,191800476,SC,742920246
17124,Letha Christman,51,245882475,MS,722359458
17125,Lynette Jordon,116,131161149,MT,912128895
17126,Nathaniel Gutierrez,33,165266127,MG,925885710
17127,Matilde Whited,145,774043353,DF,645739524
17128,Julie Gaters,138,260780796,BA,43792389
17129,Hugh Phillips,62,620360073,PR,114726105
17130,Eric Carrington,93,279077958,SP,333620748
17131,Edward Kurz,28,558134703,MA,876288267
17132,Stanley Gibson,133,895886118,BA,319853232
17133,Johanna Lemay,39,113429439,SE,607349187
17134,Edward Gaydos,76,941785740,RR,936720603
17135,Maria Hale,1,714735009,PA,376552638
17136,James Elliott,68,428876928,RO,75479103
17137,Marcia James,123,363785796,MT,289344150
17138,Elissa Ramos,86,717208191,GO,371581344
17139,Marsha Foret,114,466050465,PI,517688442
17140,Fred Hunt,74,832909824,BA,467266077
17141,Vina Hertel,90,828765810,RR,492515649
17142,Brandon Jeans,37,969187194,DF,195055488
17143,Marvin Mahoney,126,229664385,MG,690660576
17144,David Exum,66,704446839,RJ,362845755
17145,Frances Harris,136,653112657,RO,746592336
17146,Jeannie Buchanan,141,606279267,MA,996040539
17147,Nellie Brown,66,210177729,PA,665600580
17148,Gregory Fields,32,800995527,MS,879726510
17149,Joseph Banuelos,123,724925250,PR,237842370
17150,Nannette Mcdaniel,44,656285220,MT,90603153
17151,Edward Taylor,26,823134420,SC,830356830
17152,Pauline Brodie,14,773773677,MG,34943391
17153,Robin Wilson,52,640635975,ES,917497368
17154,Michel Caldera,64,782022897,PI,467559918
17155,Kevin Arthur,102,949433931,RN,718393824
17156,Gloria Wilson,17,450259641,MS,496459890
17157,Billy Lopez,147,342394407,PR,555891381
17158,Vicki Navarro,131,581029650,SP,586894716
17159,Jeffrey Quaranto,40,171007866,DF,371184921
17160,John Fendler,10,545713371,TO,649764153
17161,James Hardin,93,882245871,RR,374066622
17162,Olga Vigo,119,414815778,PE,899167032
17163,Brant Jimenez,115,638685963,MG,696051126
17164,Christopher Prieto,16,126193761,ES,172852605
17165,Ben Titsworth,35,289240047,MS,273387366
17166,Ruth Phillips,138,974654883,BA,642386304
17167,Frank Calderon,106,487532682,MT,556249545
17168,Barney Kirkland,11,41911695,MG,678106431
17169,Frankie Ferrante,146,205399935,ES,102085929
17170,Monte Lee,76,804311253,AM,930030327
17171,Margaret Trapp,133,642289977,BA,604061649
17172,Paul Flores,70,151913565,MG,148752945
17173,Gwendolyn Moore,92,520714926,PB,709679817
17174,Erik Kuykendall,94,255718818,MA,21719475
17175,David Atherton,95,227148588,RN,13901463
17176,Sylvester Mcbride,60,326088540,AL,888603417
17177,William Byrd,71,396593262,RJ,360138015
17178,Christina Preston,65,418410891,TO,534938904
17179,Donald Beasley,133,960913899,GO,150271227
17180,Jeffrey Williamson,4,647993808,BA,790246620
17181,James Ray,71,249491178,SE,50390145
17182,Laura Sells,33,119241909,AL,371837718
17183,Troy Adams,80,678957975,BA,135968859
17184,Charles Saunders,90,605708541,DF,702455940
17185,Clyde Hallock,86,833878053,ES,789685902
17186,William Greer,2,493968276,RR,919452987
17187,Martha Street,19,509247270,PR,987048090
17188,Winifred Tharp,146,927089028,RN,263055204
17189,Manuel Johnston,35,565446870,AP,169775595
17190,Bridgette Garcia,14,706737384,SE,54347337
17191,John Armstrong,12,124941672,AL,19807452
17192,Carmen Cummins,109,268917894,PA,602982495
17193,Richard Grossman,132,755991279,DF,486659349
17194,Nancy Ruggles,67,771727887,GO,714926871
17195,Thomas Taylor,74,657150948,MG,723503124
17196,Lori Maltba,128,442449171,MA,385892127
17197,Josephine Perry,34,270192456,MS,39659031
17198,Mark Kipping,97,995652567,ES,448219710
17199,Jennifer Fulmore,127,197725977,PE,91348011
17200,Donna Ellis,128,465793956,RR,980387199
17201,Henry Baxter,122,801042768,PR,322872552
17202,Angela Pleasanton,0,416836242,ES,482141925
17203,Katie Ames,10,958806261,RS,816906987
17204,Everett Valentine,56,235058913,PE,590225922
17205,Vicki Vazquez,64,461039121,MA,226486152
17206,Amanda Crowe,96,854634303,SC,850254183
17207,Tiffany Kim,72,266826312,DF,402657066
17208,Denise Terrell,146,67879764,ES,276891885
17209,Ione Bianco,16,387564795,AM,790107057
17210,Michael Schlitz,70,782046954,AP,787509981
17211,Loria Palovick,14,267982767,MG,543434040
17212,Charles Hayes,76,602888796,MG,466013736
17213,Timothy Stormo,98,334493388,SP,926577108
17214,John Houston,45,442771992,MS,592876836
17215,John Chadwell,117,113775345,PB,620516817
17216,David Hall,11,543205575,RR,78232293
17217,James Greene,14,331425675,PA,357649362
17218,Myron Rowell,134,232235802,RR,353502306
17219,Tony Ashby,100,312558048,AP,747690615
17220,Anthony Cutchall,48,521571393,AL,917414127
17221,Chris Uson,97,264997701,RJ,730560141
17222,Susan Williams,137,631091088,AL,795760551
17223,Robert Sheldon,55,120565215,CE,967107294
17224,Jared Raymond,136,959909715,RN,562419000
17225,Cathy Strain,87,245678436,PE,131450904
17226,Angela Dettman,112,722232180,SE,216287514
17227,Arthur Tapia,57,507785013,SP,37815822
17228,Bruce Guillot,68,327582918,SP,644011434
17229,Lawrence Cherubino,111,277909020,SE,714748167
17230,Gregory Mathis,98,905748543,MS,370993185
17231,Susan Henke,143,95644170,PI,941282577
17232,Lisa Hsu,121,231995484,AC,941815944
17233,Fran Robinson,67,729221679,MG,320869620
17234,Janet Santistevan,119,599856363,DF,462521520
17235,Craig Guess,105,75536514,PA,83536533
17236,Rafael Bratton,134,629921133,PR,491678919
17237,Adrienne Bynum,23,752475240,PB,140910012
17238,Milton Mcmullen,144,741251214,PA,408169296
17239,Ann Atlas,77,155172537,DF,96220161
17240,Melissa Dixon,125,40201191,SE,693084051
17241,Paul Allard,123,914226930,GO,756679446
17242,Phillip Thompson,81,243304317,AL,630326808
